web-scraper-order,web-scraper-start-url,chiens_links,chiens_links-href,nom,prix,adresse,image_links-src
"1752456271-94","https://sn.coinafrique.com/categorie/chiens?page=2","Berger allemand","https://sn.coinafrique.com/annonce/chiens/berger-allemand-4888701","Berger allemand","150 000 CFA","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_4888701_uploaded_image1_1723387152.jpg"
"1752456274-95","https://sn.coinafrique.com/categorie/chiens?page=2","Chiot Berger Allemand","https://sn.coinafrique.com/annonce/chiens/chiot-berger-allemand-4892261","Chiot Berger Allemand","150 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5379393_uploaded_image1_1750190380.jpg"
"1752456278-96","https://sn.coinafrique.com/categorie/chiens?page=2","Chiot femelle caniche","https://sn.coinafrique.com/annonce/chiens/chiot-femelle-caniche-4893046","Chiot femelle caniche","150 000 CFA","Thies, Sénégal","https://images.coinafrique.com/thumb_4893046_uploaded_image1_1723590343.jpg"
"1752456282-97","https://sn.coinafrique.com/categorie/chiens?page=2","Boerboel","https://sn.coinafrique.com/annonce/chiens/boerboel-4894355","Boerboel","400 000 CFA","Almadies 2, Dakar, Sénégal","https://images.coinafrique.com/thumb_4894355_uploaded_image1_1723654678.jpg"
"1752456285-98","https://sn.coinafrique.com/categorie/chiens?page=2","Berger Malinois","https://sn.coinafrique.com/annonce/chiens/berger-malinois-4910751","Berger Malinois","200 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4910751_uploaded_image1_1724605148.jpg"
"1752456289-99","https://sn.coinafrique.com/categorie/chiens?page=2","Chiot Rottweiler","https://sn.coinafrique.com/annonce/chiens/chiot-rottweiler-4920593","Chiot Rottweiler","300 000 CFA","Thies, Sénégal","https://images.coinafrique.com/thumb_4920593_uploaded_image1_1725147642.jpg"
"1752456291-100","https://sn.coinafrique.com/categorie/chiens?page=2","Chiot Rottweiler","https://sn.coinafrique.com/annonce/chiens/chiot-rottweiler-4925778","Chiot Rottweiler","120 000 CFA","Sacré-Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_5321351_uploaded_image1_1746881645.jpg"
"1752456294-101","https://sn.coinafrique.com/categorie/chiens?page=2","Chiot bichon Maltais","https://sn.coinafrique.com/annonce/chiens/chiot-bichon-maltais-4934038","Chiot bichon Maltais","150 000 CFA","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_4934038_uploaded_image1_1725809065.jpg"
"1752456297-102","https://sn.coinafrique.com/categorie/chiens?page=2","Lolou de pomeranien","https://sn.coinafrique.com/annonce/chiens/lolou-de-pomeranien-4934169","Lolou de pomeranien","700 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4934169_uploaded_image1_1725812855.jpg"
"1752456300-103","https://sn.coinafrique.com/categorie/chiens?page=2","Chiot Bichon","https://sn.coinafrique.com/annonce/chiens/chiot-bichon-4935684","Chiot Bichon","180 000 CFA","Mamelles, Dakar, Sénégal","https://images.coinafrique.com/thumb_5357093_uploaded_image1_1748892640.jpg"
"1752456304-104","https://sn.coinafrique.com/categorie/chiens?page=2","Couple de chiot de race","https://sn.coinafrique.com/annonce/chiens/couple-de-chiot-de-race-4937044","Couple de chiot de race","75 000 CFA","Ngor, Dakar, Sénégal","https://images.coinafrique.com/thumb_4937044_uploaded_image1_1725971142.jpg"
"1752456308-105","https://sn.coinafrique.com/categorie/chiens?page=2","Chiot Berger Allemand","https://sn.coinafrique.com/annonce/chiens/chiot-berger-allemand-4943304","Chiot Berger Allemand","100 000 CFA","Thies, Sénégal","https://images.coinafrique.com/thumb_5321695_uploaded_image1_1746899509.jpg"
"1752456311-106","https://sn.coinafrique.com/categorie/chiens?page=2","Chiot chihuahua","https://sn.coinafrique.com/annonce/chiens/chiot-chihuahua-4946002","Chiot chihuahua","390 000 CFA","Ngaparou, Sénégal","https://images.coinafrique.com/thumb_4946002_uploaded_image1_1726441968.jpg"
"1752456314-107","https://sn.coinafrique.com/categorie/chiens?page=2","Chiots Pitbull","https://sn.coinafrique.com/annonce/chiens/chiots-pitbull-4951773","Chiots Pitbull","200 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4951773_uploaded_image1_1726751081.jpg"
"1752456317-108","https://sn.coinafrique.com/categorie/chiens?page=2","Chiot Boerboel","https://sn.coinafrique.com/annonce/chiens/chiot-boerboel-4951796","Chiot Boerboel","250 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4951796_uploaded_image1_1726751862.jpg"
"1752456320-109","https://sn.coinafrique.com/categorie/chiens?page=2","Chiot Bichon","https://sn.coinafrique.com/annonce/chiens/chiot-bichon-4951836","Chiot Bichon","120 000 CFA","Sacré-Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_4951836_uploaded_image1_1726753152.jpg"
"1752456324-110","https://sn.coinafrique.com/categorie/chiens?page=2","Chiot Labrador","https://sn.coinafrique.com/annonce/chiens/chiot-labrador-4953869","Chiot Labrador","Prix sur demande","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_5136517_uploaded_image1_1736959572.jpg"
"1752456327-111","https://sn.coinafrique.com/categorie/chiens?page=2","Chiot Bichon Maltais","https://sn.coinafrique.com/annonce/chiens/chiot-bichon-maltais-4953991","Chiot Bichon Maltais","120 000 CFA","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_5104979_uploaded_image2_1734994461.jpeg"
"1752456331-112","https://sn.coinafrique.com/categorie/chiens?page=2","chiot boerboel","https://sn.coinafrique.com/annonce/chiens/chiot-boerboel-4960771","chiot boerboel","500 000 CFA","Mbour, Sénégal","https://images.coinafrique.com/thumb_4960771_uploaded_image1_1727238490.jpg"
"1752456334-113","https://sn.coinafrique.com/categorie/chiens?page=2","Chiots croisé Boer et Root","https://sn.coinafrique.com/annonce/chiens/chiots-croise-boer-et-root-4919750","Chiots croisé Boer et Root","150 000 CFA","Cambérène, Dakar, Sénégal","https://images.coinafrique.com/thumb_4919750_uploaded_image1_1725108338.jpg"
"1752456339-114","https://sn.coinafrique.com/categorie/chiens?page=2","Bichon maltais","https://sn.coinafrique.com/annonce/chiens/bichon-maltais-4968555","Bichon maltais","180 000 CFA","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_5383547_uploaded_image1_1750415126.jpg"
"1752456341-115","https://sn.coinafrique.com/categorie/chiens?page=2","Bichon maltais pur race","https://sn.coinafrique.com/annonce/chiens/bichon-maltais-pur-race-4968565","Bichon maltais pur race","180 000 CFA","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_4968565_uploaded_image1_1727702109.jpg"
"1752456345-116","https://sn.coinafrique.com/categorie/chiens?page=2","Chien","https://sn.coinafrique.com/annonce/chiens/chien-4969495","Chien","350 000 CFA","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_4969495_uploaded_image1_1727744912.jpg"
"1752456347-117","https://sn.coinafrique.com/categorie/chiens?page=2","Chiot Bichon Maltais","https://sn.coinafrique.com/annonce/chiens/chiot-bichon-maltais-4993670","Chiot Bichon Maltais","300 000 CFA","Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_4993670_uploaded_image1_1728931466.jpg"
"1752456350-118","https://sn.coinafrique.com/categorie/chiens?page=2","Berger allemand femelle","https://sn.coinafrique.com/annonce/chiens/berger-allemand-femelle-4996897","Berger allemand femelle","155 000 CFA","Diamniadio, Sénégal","https://images.coinafrique.com/thumb_5381567_uploaded_image1_1750307998.jpg"
"1752456354-119","https://sn.coinafrique.com/categorie/chiens?page=2","Chiots Bichon Maltais","https://sn.coinafrique.com/annonce/chiens/chiots-bichon-maltais-5002622","Chiots Bichon Maltais","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_5377145_uploaded_image1_1750084686.jpg"
"1752456357-120","https://sn.coinafrique.com/categorie/chiens?page=2","Chiots labrador pure race","https://sn.coinafrique.com/annonce/chiens/chiots-labrador-pure-race-5002785","Chiots labrador pure race","Prix sur demande","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_5136517_uploaded_image1_1736959572.jpg"
"1752456360-121","https://sn.coinafrique.com/categorie/chiens?page=2","Chiot Rottweiler","https://sn.coinafrique.com/annonce/chiens/chiot-rottweiler-5004868","Chiot Rottweiler","250 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5004868_uploaded_image1_1729539442.jpg"
"1752456363-122","https://sn.coinafrique.com/categorie/chiens?page=2","Chiot Berger Allemand","https://sn.coinafrique.com/annonce/chiens/chiot-berger-allemand-5006641","Chiot Berger Allemand","130 000 CFA","Niaga, Sénégal","https://images.coinafrique.com/thumb_5006641_uploaded_image1_1729624663.jpg"
"1752456366-123","https://sn.coinafrique.com/categorie/chiens?page=2","Chiots Berger Allemand","https://sn.coinafrique.com/annonce/chiens/chiots-berger-allemand-5013765","Chiots Berger Allemand","250 000 CFA","Saint Louis, Sénégal","https://images.coinafrique.com/thumb_5013765_uploaded_image1_1730056659.jpg"
"1752456371-124","https://sn.coinafrique.com/categorie/chiens?page=2","Chiot Berger Allemand","https://sn.coinafrique.com/annonce/chiens/chiot-berger-allemand-5016564","Chiot Berger Allemand","350 000 CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_5016564_uploaded_image1_1730217865.jpg"
"1752456374-125","https://sn.coinafrique.com/categorie/chiens?page=2","Chiot Husky","https://sn.coinafrique.com/annonce/chiens/chiot-husky-5028791","Chiot Husky","Prix sur demande","Point E, Dakar, Sénégal","https://images.coinafrique.com/thumb_5028791_uploaded_image1_1730840222.jpg"
"1752456377-126","https://sn.coinafrique.com/categorie/chiens?page=2","Chiot Rottweiler","https://sn.coinafrique.com/annonce/chiens/chiot-rottweiler-5044649","Chiot Rottweiler","300 000 CFA","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_5044649_uploaded_image1_1731627517.jpg"
"1752456380-127","https://sn.coinafrique.com/categorie/chiens?page=2","Chiot chihuahuas","https://sn.coinafrique.com/annonce/chiens/chiot-chihuahuas-5045245","Chiot chihuahuas","250 000 CFA","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_5045245_uploaded_image1_1731667358.jpg"
"1752456383-128","https://sn.coinafrique.com/categorie/chiens?page=2","Caniche mâle","https://sn.coinafrique.com/annonce/chiens/caniche-male-5054275","Caniche mâle","650 000 CFA","Almadies 2, Dakar, Sénégal",""
"1752456386-129","https://sn.coinafrique.com/categorie/chiens?page=2","Femelle berger allemand 4 mois","https://sn.coinafrique.com/annonce/chiens/femelle-berger-allemand-4-mois-5065991","Femelle berger allemand 4 mois","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_5065991_uploaded_image1_1732805663.jpg"
"1752456389-130","https://sn.coinafrique.com/categorie/chiens?page=2","Berger malinois","https://sn.coinafrique.com/annonce/chiens/berger-malinois-5078573","Berger malinois","250 000 CFA","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_5388773_uploaded_image1_1750703707.jpg"
"1752456393-131","https://sn.coinafrique.com/categorie/chiens?page=2","Chiot Bichon Maltais","https://sn.coinafrique.com/annonce/chiens/chiot-bichon-maltais-5085579","Chiot Bichon Maltais","80 000 CFA","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_5383547_uploaded_image1_1750415126.jpg"
"1752456396-132","https://sn.coinafrique.com/categorie/chiens?page=2","Chiot Bichon Maltais","https://sn.coinafrique.com/annonce/chiens/chiot-bichon-maltais-5085597","Chiot Bichon Maltais","80 000 CFA","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_5383547_uploaded_image1_1750415126.jpg"
"1752456399-133","https://sn.coinafrique.com/categorie/chiens?page=2","Chiot Bichon Maltais","https://sn.coinafrique.com/annonce/chiens/chiot-bichon-maltais-5085599","Chiot Bichon Maltais","80 000 CFA","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_5383547_uploaded_image1_1750415126.jpg"
"1752456402-134","https://sn.coinafrique.com/categorie/chiens?page=2","Chiot Bichon Maltais","https://sn.coinafrique.com/annonce/chiens/chiot-bichon-maltais-5090975","Chiot Bichon Maltais","Prix sur demande","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_5104979_uploaded_image2_1734994461.jpeg"
"1752456406-135","https://sn.coinafrique.com/categorie/chiens?page=2","Chiot Bichon Maltais","https://sn.coinafrique.com/annonce/chiens/chiot-bichon-maltais-5104979","Chiot Bichon Maltais","Prix sur demande","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_5104979_uploaded_image2_1734994461.jpeg"
"1752456409-136","https://sn.coinafrique.com/categorie/chiens?page=2","Chiot Berger Allemand","https://sn.coinafrique.com/annonce/chiens/chiot-berger-allemand-5114394","Chiot Berger Allemand","210 000 CFA","Fann, Dakar, Sénégal","https://images.coinafrique.com/thumb_5336125_uploaded_image1_1747687556.jpg"
"1752456412-137","https://sn.coinafrique.com/categorie/chiens?page=2","Chiot Bichon","https://sn.coinafrique.com/annonce/chiens/chiot-bichon-5114859","Chiot Bichon","140 000 CFA","Ouakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_5326499_uploaded_image1_1747172729.jpg"
"1752456415-138","https://sn.coinafrique.com/categorie/chiens?page=2","Chien","https://sn.coinafrique.com/annonce/chiens/chien-5124976","Chien","275 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5377145_uploaded_image1_1750084686.jpg"
"1752456418-139","https://sn.coinafrique.com/categorie/chiens?page=2","Chiot Berger Allemand","https://sn.coinafrique.com/annonce/chiens/chiot-berger-allemand-5127074","Chiot Berger Allemand","250 000 CFA","Sacré-Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_5317080_uploaded_image1_1746680060.jpg"
"1752456421-140","https://sn.coinafrique.com/categorie/chiens?page=2","Chiot Berger Allemand","https://sn.coinafrique.com/annonce/chiens/chiot-berger-allemand-5131922","Chiot Berger Allemand","130 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5379393_uploaded_image1_1750190380.jpg"
"1752456424-141","https://sn.coinafrique.com/categorie/chiens?page=2","Chiots Bichons","https://sn.coinafrique.com/annonce/chiens/chiots-bichons-5133780","Chiots Bichons","175 000 CFA","Mamelles, Dakar, Sénégal","https://images.coinafrique.com/thumb_5357093_uploaded_image1_1748892640.jpg"
"1752456428-142","https://sn.coinafrique.com/categorie/chiens?page=2","Chiot Labrador","https://sn.coinafrique.com/annonce/chiens/chiot-labrador-5136517","Chiot Labrador","Prix sur demande","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_5136517_uploaded_image1_1736959572.jpg"
"1752456431-143","https://sn.coinafrique.com/categorie/chiens?page=2","Chien Rottewaler","https://sn.coinafrique.com/annonce/chiens/chien-rottewaler-5155571","Chien Rottewaler","300 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5155571_uploaded_image1_1737992590.jpg"
"1752456434-144","https://sn.coinafrique.com/categorie/chiens?page=2","Chiots Doberman","https://sn.coinafrique.com/annonce/chiens/chiots-doberman-5158454","Chiots Doberman","400 000 CFA","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_5158454_uploaded_image1_1738138116.jpg"
"1752456437-145","https://sn.coinafrique.com/categorie/chiens?page=2","Chiot Rottweiler","https://sn.coinafrique.com/annonce/chiens/chiot-rottweiler-5161997","Chiot Rottweiler","350 000 CFA","Sacré-Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_5321351_uploaded_image1_1746881645.jpg"
"1752456440-146","https://sn.coinafrique.com/categorie/chiens?page=2","Chiots Dogo Canario","https://sn.coinafrique.com/annonce/chiens/chiots-dogo-canario-5178208","Chiots Dogo Canario","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_5178208_uploaded_image1_1739149958.jpg"
"1752456443-147","https://sn.coinafrique.com/categorie/chiens?page=2","Chiot Malinois","https://sn.coinafrique.com/annonce/chiens/chiot-malinois-5180774","Chiot Malinois","180 000 CFA","Saly, Sénégal","https://images.coinafrique.com/thumb_5180774_uploaded_image1_1739281622.jpg"
"1752456446-148","https://sn.coinafrique.com/categorie/chiens?page=2","Chiot Berger Allemand","https://sn.coinafrique.com/annonce/chiens/chiot-berger-allemand-5186005","Chiot Berger Allemand","130 000 CFA","Pikine, Sénégal","https://images.coinafrique.com/thumb_5376933_uploaded_image1_1750077698.jpg"
"1752456449-149","https://sn.coinafrique.com/categorie/chiens?page=2","Chiots Husky Sibérien","https://sn.coinafrique.com/annonce/chiens/chiots-husky-siberien-5186967","Chiots Husky Sibérien","Prix sur demande","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_5186967_uploaded_image1_1739620133.jpg"
"1752456452-150","https://sn.coinafrique.com/categorie/chiens?page=2","Chiots Rottweiler métissés","https://sn.coinafrique.com/annonce/chiens/chiots-rottweiler-metisses-5190963","Chiots Rottweiler métissés","150 000 CFA","Sacré-Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_5190963_uploaded_image1_1739872041.jpg"
"1752456455-151","https://sn.coinafrique.com/categorie/chiens?page=2","Chiot Rott","https://sn.coinafrique.com/annonce/chiens/chiot-rott-5192129","Chiot Rott","200 000 CFA","Diamniadio, Sénégal","https://images.coinafrique.com/thumb_5192129_uploaded_image1_1739908831.jpg"
"1752456458-152","https://sn.coinafrique.com/categorie/chiens?page=2","Chiot Berger Allemand","https://sn.coinafrique.com/annonce/chiens/chiot-berger-allemand-5199105","Chiot Berger Allemand","400 000 CFA","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_5352744_uploaded_image2_1748635949.jpeg"
"1752456461-153","https://sn.coinafrique.com/categorie/chiens?page=2","Chiot Bichons Havanais","https://sn.coinafrique.com/annonce/chiens/chiot-bichons-havanais-5199916","Chiot Bichons Havanais","130 000 CFA","Ouakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_5326499_uploaded_image1_1747172729.jpg"
"1752456464-154","https://sn.coinafrique.com/categorie/chiens?page=2","Husky mâle et femelle","https://sn.coinafrique.com/annonce/chiens/husky-male-et-femelle-5210172","Husky mâle et femelle","300 000 CFA","Sacré-Coeur, Dakar, Sénégal",""
"1752456468-155","https://sn.coinafrique.com/categorie/chiens?page=2","Chiot Rott","https://sn.coinafrique.com/annonce/chiens/chiot-rott-5213979","Chiot Rott","300 000 CFA","Thies, Sénégal","https://images.coinafrique.com/thumb_5213979_uploaded_image1_1741092307.jpg"
"1752456471-156","https://sn.coinafrique.com/categorie/chiens?page=2","Chiot Malinois","https://sn.coinafrique.com/annonce/chiens/chiot-malinois-5213981","Chiot Malinois","250 000 CFA","Thies, Sénégal","https://images.coinafrique.com/thumb_5213981_uploaded_image1_1741092394.jpg"
"1752456474-157","https://sn.coinafrique.com/categorie/chiens?page=2","Chiots","https://sn.coinafrique.com/annonce/chiens/chiots-5217395","Chiots","200 000 CFA","Almadies, Dakar, Sénégal","https://images.coinafrique.com/thumb_5302773_uploaded_image1_1745911831.jpg"
"1752456477-158","https://sn.coinafrique.com/categorie/chiens?page=2","Chiot Bichon Maltais","https://sn.coinafrique.com/annonce/chiens/chiot-bichon-maltais-5221815","Chiot Bichon Maltais","175 000 CFA","Ouakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_5221815_uploaded_image2_1741461038.jpeg"
"1752456480-159","https://sn.coinafrique.com/categorie/chiens?page=2","Chiot Berger Allemand","https://sn.coinafrique.com/annonce/chiens/chiot-berger-allemand-5222675","Chiot Berger Allemand","150 000 CFA","Pikine, Sénégal","https://images.coinafrique.com/thumb_5376933_uploaded_image1_1750077698.jpg"
"1752456483-160","https://sn.coinafrique.com/categorie/chiens?page=2","Chiot Boerbull","https://sn.coinafrique.com/annonce/chiens/chiot-boerbull-5222912","Chiot Boerbull","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_5222921_uploaded_image1_1741538962.jpg"
"1752456486-161","https://sn.coinafrique.com/categorie/chiens?page=2","Chiot Boerbull","https://sn.coinafrique.com/annonce/chiens/chiot-boerbull-5222921","Chiot Boerbull","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_5222921_uploaded_image1_1741538962.jpg"
"1752456489-162","https://sn.coinafrique.com/categorie/chiens?page=2","Chiots","https://sn.coinafrique.com/annonce/chiens/chiots-5222994","Chiots","150 000 CFA","Pikine, Sénégal","https://images.coinafrique.com/thumb_5397530_uploaded_image1_1751220841.jpg"
"1752456492-163","https://sn.coinafrique.com/categorie/chiens?page=2","Chiots Berger Allemand","https://sn.coinafrique.com/annonce/chiens/chiots-berger-allemand-5228717","Chiots Berger Allemand","300 000 CFA","Mbour, Sénégal","https://images.coinafrique.com/thumb_5290700_uploaded_image1_1745194550.jpg"
"1752456495-164","https://sn.coinafrique.com/categorie/chiens?page=2","Chiot Bichon","https://sn.coinafrique.com/annonce/chiens/chiot-bichon-5229118","Chiot Bichon","180 000 CFA","Ouakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_5326499_uploaded_image1_1747172729.jpg"
"1752456498-165","https://sn.coinafrique.com/categorie/chiens?page=2","Chiots  Cane Corso","https://sn.coinafrique.com/annonce/chiens/chiots-cane-corso-5243684","Chiots  Cane Corso","400 000 CFA","Sicap foire, Dakar, Sénégal","https://images.coinafrique.com/thumb_5243684_uploaded_image1_1742560976.jpg"
"1752456501-166","https://sn.coinafrique.com/categorie/chiens?page=2","Chiot Berger Allemand","https://sn.coinafrique.com/annonce/chiens/chiot-berger-allemand-5245489","Chiot Berger Allemand","135 000 CFA","Diamniadio, Sénégal","https://images.coinafrique.com/thumb_5381567_uploaded_image1_1750307998.jpg"
"1752456504-167","https://sn.coinafrique.com/categorie/chiens?page=2","Chiot","https://sn.coinafrique.com/annonce/chiens/chiot-5249290","Chiot","Prix sur demande","Thies, Sénégal","https://images.coinafrique.com/thumb_5404443_uploaded_image1_1751548115.jpg"
"1752456507-168","https://sn.coinafrique.com/categorie/chiens?page=2","Chiots","https://sn.coinafrique.com/annonce/chiens/chiots-5249300","Chiots","Prix sur demande","Thies, Sénégal","https://images.coinafrique.com/thumb_5404443_uploaded_image1_1751548115.jpg"
"1752456514-169","https://sn.coinafrique.com/categorie/chiens?page=1","Chiens malinois","https://sn.coinafrique.com/annonce/chiens/chiens-malinois-5251605","Chiens malinois","100 CFA","Thies, Sénégal","https://images.coinafrique.com/thumb_5277780_uploaded_image1_1744399979.jpg"
"1752456518-170","https://sn.coinafrique.com/categorie/chiens?page=1","Chiots Husky","https://sn.coinafrique.com/annonce/chiens/chiots-husky-5253441","Chiots Husky","200 000 CFA","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_5253441_uploaded_image1_1743081336.jpg"
"1752456521-171","https://sn.coinafrique.com/categorie/chiens?page=1","Chiots Pitbull","https://sn.coinafrique.com/annonce/chiens/chiots-pitbull-5253443","Chiots Pitbull","150 000 CFA","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_5253443_uploaded_image1_1743081531.jpg"
"1752456524-172","https://sn.coinafrique.com/categorie/chiens?page=1","Chiot Berger Allemand","https://sn.coinafrique.com/annonce/chiens/chiot-berger-allemand-5255888","Chiot Berger Allemand","130 000 CFA","Diamniadio, Sénégal","https://images.coinafrique.com/thumb_5381567_uploaded_image1_1750307998.jpg"
"1752456527-173","https://sn.coinafrique.com/categorie/chiens?page=1","Chiots Dalmatiens","https://sn.coinafrique.com/annonce/chiens/chiots-dalmatiens-5256321","Chiots Dalmatiens","Prix sur demande","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_5256321_uploaded_image1_1743258183.jpg"
"1752456530-174","https://sn.coinafrique.com/categorie/chiens?page=1","Chiot Husky femelle","https://sn.coinafrique.com/annonce/chiens/chiot-husky-femelle-5259188","Chiot Husky femelle","Prix sur demande","Sacré-Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_5259188_uploaded_image1_1743466264.jpg"
"1752456533-175","https://sn.coinafrique.com/categorie/chiens?page=1","Chiot Bichon  Maltais","https://sn.coinafrique.com/annonce/chiens/chiot-bichon-maltais-5263619","Chiot Bichon  Maltais","160 000 CFA","Mariste, Dakar, Sénégal","https://images.coinafrique.com/thumb_5263619_uploaded_image1_1743689869.jpg"
"1752456536-176","https://sn.coinafrique.com/categorie/chiens?page=1","Chiot Berger Allemand","https://sn.coinafrique.com/annonce/chiens/chiot-berger-allemand-5268192","Chiot Berger Allemand","150 000 CFA","Sacré-Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_5317080_uploaded_image1_1746680060.jpg"
"1752456539-177","https://sn.coinafrique.com/categorie/chiens?page=1","Chiot Bichon Havanais","https://sn.coinafrique.com/annonce/chiens/chiot-bichon-havanais-5272964","Chiot Bichon Havanais","150 000 CFA","Ouakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_5326499_uploaded_image1_1747172729.jpg"
"1752456542-178","https://sn.coinafrique.com/categorie/chiens?page=1","Chiens malinois","https://sn.coinafrique.com/annonce/chiens/chiens-malinois-5277780","Chiens malinois","100 CFA","Thies, Sénégal","https://images.coinafrique.com/thumb_5277780_uploaded_image1_1744399979.jpg"
"1752456546-179","https://sn.coinafrique.com/categorie/chiens?page=1","Chiot Berger allemand","https://sn.coinafrique.com/annonce/chiens/chiot-berger-allemand-5290700","Chiot Berger allemand","125 000 CFA","Mbour, Sénégal","https://images.coinafrique.com/thumb_5290700_uploaded_image1_1745194550.jpg"
"1752456549-180","https://sn.coinafrique.com/categorie/chiens?page=1","Chiots Berger Allemand","https://sn.coinafrique.com/annonce/chiens/chiots-berger-allemand-5292998","Chiots Berger Allemand","Prix sur demande","Diamniadio, Sénégal","https://images.coinafrique.com/thumb_5381567_uploaded_image1_1750307998.jpg"
"1752456552-181","https://sn.coinafrique.com/categorie/chiens?page=1","Chiot Berger Allemand","https://sn.coinafrique.com/annonce/chiens/chiot-berger-allemand-5293615","Chiot Berger Allemand","110 000 CFA","Ngor, Dakar, Sénégal","https://images.coinafrique.com/thumb_5293615_uploaded_image1_1745366608.jpg"
"1752456555-182","https://sn.coinafrique.com/categorie/chiens?page=1","Chiot Berger Allemand","https://sn.coinafrique.com/annonce/chiens/chiot-berger-allemand-5293825","Chiot Berger Allemand","Prix sur demande","Sacré-Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_5317080_uploaded_image1_1746680060.jpg"
"1752456558-183","https://sn.coinafrique.com/categorie/chiens?page=1","Chiot Bichon Maltais","https://sn.coinafrique.com/annonce/chiens/chiot-bichon-maltais-5298661","Chiot Bichon Maltais","200 CFA","Almadies 2, Dakar, Sénégal","https://images.coinafrique.com/thumb_5298661_uploaded_image1_1745611409.jpg"
"1752456561-184","https://sn.coinafrique.com/categorie/chiens?page=1","Chiot Berger Allemand","https://sn.coinafrique.com/annonce/chiens/chiot-berger-allemand-5298958","Chiot Berger Allemand","200 000 CFA","Sacré-Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_5317080_uploaded_image1_1746680060.jpg"
"1752456564-185","https://sn.coinafrique.com/categorie/chiens?page=1","Chiot femelle cane corso","https://sn.coinafrique.com/annonce/chiens/chiot-femelle-cane-corso-5299584","Chiot femelle cane corso","350 000 CFA","Sacré-Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_5299584_uploaded_image1_1745674318.jpg"
"1752456568-186","https://sn.coinafrique.com/categorie/chiens?page=1","Chiot","https://sn.coinafrique.com/annonce/chiens/chiot-5302773","Chiot","380 000 CFA","Almadies, Dakar, Sénégal","https://images.coinafrique.com/thumb_5302773_uploaded_image1_1745911831.jpg"
